Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.,Nome,Height_in_inches,Wins,Losses,Draws
155.0,68.0,Southpaw,"Apr 19, 1999",1.69,0.53,4.5,0.35,5.07,0.27,1.0,0.0,Daichi Kamiya,68.0,6,1,
175.0,,Orthodox,"Jun 30, 1979",1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0,Kazuki Okubo,71.0,7,9,0.0
170.0,,Orthodox,"Jul 05, 1980",1.69,0.45,2.17,0.53,0.9,0.5,0.2,0.9,Brodie Farber,73.0,16,7,0.0
155.0,73.0,Orthodox,"Nov 09, 1981",2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0,Andre Winner,71.0,21,11,2.0
170.0,76.0,Southpaw,"Nov 17, 1981",2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6,Dong Hyun Kim,74.0,22,4,
170.0,73.0,Orthodox,"Jul 12, 1981",1.24,0.34,1.85,0.55,0.0,0.0,0.52,1.4,Carlos Eduardo Rocha,70.0,9,4,0.0
145.0,67.0,Orthodox,"Mar 14, 1987",2.86,0.38,3.83,0.5,1.95,0.6,0.87,0.0,Danny Chavez,68.0,11,5,1.0
125.0,68.0,Switch,"Oct 07, 1986",2.47,0.31,3.93,0.58,0.0,0.0,0.62,0.0,CJ Hamilton,67.0,11,4,0.0
259.0,,Orthodox,--,2.9,0.4,5.8,0.43,1.5,1.0,1.0,0.0,Josh Bennett,76.0,11,14,0.0
155.0,71.0,Orthodox,"Nov 03, 1992",3.51,0.44,3.98,0.37,0.59,0.33,0.25,0.0,Mitch Ramirez,71.0,8,3,0.0
115.0,68.0,Orthodox,"Apr 13, 1992",2.79,0.47,2.57,0.57,0.0,0.0,0.33,0.0,Miranda Granger,67.0,7,3,0.0
155.0,72.0,Southpaw,"Aug 22, 1995",6.36,0.45,6.0,0.63,0.34,0.2,0.86,0.0,Nasrat Haqparast,70.0,18,6,0.0
145.0,71.0,Southpaw,"Sep 21, 1993",7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,Martin Bravo,68.0,11,3,0.0
145.0,70.0,Switch,"Oct 01, 1997",4.21,0.43,4.82,0.48,0.63,0.27,0.75,0.2,Dennis Buzukja,69.0,12,5,0.0
155.0,71.0,Orthodox,"May 19, 1993",5.27,0.49,4.29,0.53,0.36,0.23,0.62,0.4,Sodiq Yusuff,69.0,13,5,0.0
155.0,74.0,Southpaw,"Jul 14, 1988",5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1,Conor McGregor,69.0,22,6,0.0
205.0,74.0,Orthodox,"Dec 24, 1992",2.05,0.4,2.9,0.55,0.64,0.2,0.8,0.0,Klidson Abreu,72.0,15,4,
155.0,71.0,Switch,"Jul 29, 1993",5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0,Kevin Syler,69.0,10,1,0.0
145.0,,Orthodox,"Oct 10, 1980",0.87,0.37,5.19,0.6,0.0,0.0,0.0,0.0,Kim In Seok,66.0,3,6,0.0
215.0,,Orthodox,"Oct 03, 1954",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Branko Cikatic,73.0,0,2,0.0
170.0,,Orthodox,"Nov 27, 1977",0.6,0.2,3.53,0.55,0.0,0.0,0.5,0.0,Marcelo Brito,73.0,13,8,0.0
139.0,,Orthodox,"Aug 24, 1982",1.44,0.39,1.42,0.55,0.67,1.0,0.35,0.7,Daiki Hata,66.0,17,11,7.0
155.0,74.0,Southpaw,"Jul 18, 1984",1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,Alexander Yakovlev,75.0,24,10,1.0
145.0,,Southpaw,"Jun 10, 1980",0.74,0.27,3.42,0.54,0.0,0.0,1.0,0.0,Bendy Casimir,65.0,20,14,2.0
185.0,77.0,Southpaw,"Jun 15, 1981",2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,Kevin Casey,71.0,9,5,
125.0,66.0,Southpaw,"Sep 26, 1985",3.61,0.45,5.06,0.36,0.0,0.0,0.0,0.0,Nick Urso,66.0,10,3,
170.0,75.0,Orthodox,"Jun 28, 1982",2.11,0.37,3.75,0.51,1.18,0.55,0.19,0.7,DaMarques Johnson,73.0,15,15,0.0
205.0,72.0,Orthodox,"Jul 29, 1981",5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0,Steve Bosse,71.0,12,2,0.0
205.0,,Orthodox,"Feb 15, 1991",4.79,0.5,4.79,0.48,0.0,0.0,1.0,8.3,Emiliano Sordi,74.0,16,7,0.0
135.0,71.0,Orthodox,"Feb 08, 1999",2.77,0.44,3.58,0.57,1.31,0.31,0.72,0.0,Timmy Cuamba,69.0,10,3,0.0
185.0,78.0,Southpaw,"Feb 17, 1990",2.08,0.48,2.46,0.51,3.98,0.48,0.35,1.1,Andre Muniz,73.0,24,8,0.0
205.0,,,"Oct 04, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lee Brousseau,73.0,5,3,0.0
154.0,,Southpaw,"Dec 27, 1976",1.58,0.54,5.79,0.15,0.0,0.0,0.0,0.0,Melchor Manibusan,65.0,2,4,0.0
230.0,74.0,Orthodox,"Nov 04, 1982",3.45,0.43,3.3,0.43,1.13,0.26,0.42,0.0,Eddie Sanchez,74.0,15,8,0.0
135.0,,Orthodox,"Oct 11, 1983",6.54,0.53,5.42,0.36,2.8,1.0,0.8,0.0,Nick Denis,67.0,11,3,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Krishaun Gilmore,,0,1,0.0
155.0,74.0,Orthodox,"May 14, 1990",1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,Alvaro Herrera Mendoza,72.0,9,6,0.0
185.0,,,"Oct 05, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Lopes,74.0,29,19,0.0
185.0,,Orthodox,"Feb 09, 1982",2.68,0.53,2.33,0.49,6.51,0.68,0.0,1.8,Jake Rosholt,73.0,12,5,
220.0,,Southpaw,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greg Stott,67.0,0,1,0.0
115.0,61.0,Orthodox,"Feb 21, 1995",4.18,0.36,5.19,0.57,2.69,0.37,0.78,0.1,Tabatha Ricci,61.0,12,3,0.0
135.0,65.0,Orthodox,"Nov 26, 1982",3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8,Reginaldo Vieira,67.0,13,5,0.0
200.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Geza Kalman,73.0,4,9,0.0
155.0,72.0,Southpaw,"Apr 21, 1996",1.54,0.46,2.62,0.48,3.29,0.33,0.6,1.0,Claudio Puelles,70.0,13,5,0.0
170.0,73.0,Orthodox,"Nov 30, 1977",1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4,Josh Koscheck,70.0,17,11,0.0
125.0,66.0,Southpaw,"Jul 08, 1997",3.51,0.46,1.78,0.67,0.67,0.18,0.68,0.0,Qiu Lun,68.0,16,9,0.0
155.0,70.0,Orthodox,"Sep 20, 1988",4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,Khabib Nurmagomedov,70.0,29,0,0.0
125.0,62.0,Orthodox,"Mar 22, 1995",2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3,Liana Jojua,64.0,8,5,0.0
155.0,73.0,Orthodox,"Dec 22, 1984",2.91,0.29,5.98,0.48,0.0,0.0,0.36,0.0,Michel Quinones,70.0,8,3,0.0
205.0,76.0,Orthodox,"Jan 22, 1982",3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4,Tomasz Drwal,73.0,21,5,1.0
115.0,,Orthodox,"Jul 11, 1991",3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0,Izabela Badurek,65.0,6,3,0.0
155.0,,Southpaw,"Jun 04, 1970",0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0,Paul Creighton,66.0,3,1,0.0
155.0,,,"Jul 14, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pat Benson,69.0,3,5,3.0
135.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Feng Pengchao,,15,9,1.0
185.0,76.0,Orthodox,"Sep 29, 1994",2.05,0.6,2.73,0.42,10.23,1.0,0.0,20.4,Collin Huckbody,75.0,8,2,0.0
145.0,,Orthodox,"Jan 15, 1978",0.6,0.2,4.18,0.57,0.0,0.0,0.0,0.0,Alexandre Franca Nogueira,67.0,18,6,3.0
170.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Felix Klinkhammer,72.0,7,0,0.0
170.0,74.0,Orthodox,"Dec 04, 1989",3.2,0.39,4.13,0.64,0.96,0.33,0.75,0.5,Mike Rhodes,73.0,10,5,0.0
170.0,74.0,Orthodox,"Nov 29, 1976",2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,Ricardo Almeida,72.0,13,5,0.0
135.0,65.0,Southpaw,"Oct 10, 1984",2.76,0.46,2.21,0.61,1.16,0.25,0.65,1.9,Mitch Gagnon,65.0,12,5,0.0
170.0,72.0,Southpaw,"Dec 31, 1981",2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,Diego Sanchez,70.0,31,13,0.0
170.0,,Orthodox,"Apr 30, 1975",2.17,0.39,1.57,0.65,0.5,0.33,0.64,0.5,Jeff Joslin,72.0,5,3,0.0
170.0,74.0,Orthodox,"Apr 07, 1994",3.3,0.41,6.26,0.45,0.25,1.0,0.66,0.0,Andre Fialho,72.0,16,8,
185.0,73.0,Southpaw,"Jan 06, 1981",4.24,0.43,3.71,0.64,2.17,0.43,0.7,0.0,Riki Fukuda,72.0,24,9,
170.0,72.0,Orthodox,"Apr 10, 1980",2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,Joshua Burkman,70.0,28,16,
170.0,70.0,Orthodox,"Jan 22, 1981",2.23,0.42,2.21,0.69,3.76,0.63,0.67,0.9,Luigi Fioravanti,68.0,26,15,0.0
155.0,,,--,1.94,0.33,4.52,0.46,19.35,0.5,1.0,0.0,Michael Mangan,,0,3,0.0
145.0,73.0,Southpaw,"Jun 20, 1988",4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,Alex Caceres,70.0,21,15,
145.0,66.0,Orthodox,"Oct 15, 1997",1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0,TJ Laramie,66.0,12,5,0.0
205.0,,Orthodox,"Nov 01, 1979",0.5,0.62,6.95,0.27,0.0,0.0,0.0,0.0,Brad Morris,74.0,10,6,0.0
135.0,66.0,Orthodox,"Sep 30, 1982",2.05,0.38,2.47,0.51,2.63,0.64,0.23,0.9,Damacio Page,66.0,19,10,0.0
170.0,,,"Sep 07, 1980",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David Hulett,70.0,22,10,0.0
145.0,68.0,Orthodox,"Aug 10, 1989",3.34,0.44,5.33,0.62,0.75,0.4,0.2,1.1,Justin Jaynes,67.0,16,8,0.0
125.0,,,"Mar 22, 1986",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jennifer Gonzalez,62.0,13,5,0.0
135.0,69.0,Orthodox,"Oct 22, 1980",3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6,Henry Briones,68.0,16,8,1.0
135.0,72.0,Orthodox,"Jun 20, 1987",0.7,0.1,1.88,0.72,0.0,0.0,0.0,0.0,Bharat Kandare,67.0,5,3,0.0
185.0,76.0,Southpaw,"Jan 24, 1990",3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5,Oskar Piechota,72.0,11,3,
225.0,,Orthodox,"Nov 10, 1966",2.54,0.48,3.11,0.44,1.44,0.4,0.8,0.7,Ian Freeman,71.0,20,7,1.0
145.0,73.0,,"Oct 10, 1993",8.29,0.46,0.79,0.77,0.0,0.0,0.5,0.0,Javier Reyes,67.0,22,5,0.0
155.0,,,--,0.0,0.0,7.46,0.37,4.86,1.0,0.0,0.0,Gilbert Rael,68.0,1,3,0.0
170.0,75.0,Orthodox,"Apr 25, 1988",2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,TJ Waldburger,71.0,16,9,0.0
170.0,,Orthodox,--,2.25,0.41,1.75,0.65,2.5,0.28,0.0,1.2,Donnie Liles,69.0,17,7,0.0
185.0,,Orthodox,"Jul 09, 1981",1.74,0.59,0.27,0.6,4.02,0.66,1.0,2.0,Jeremiah Metcalf,73.0,13,7,0.0
185.0,,,--,2.87,0.67,2.6,0.23,4.0,0.57,0.8,0.0,Bubba Pugh,70.0,3,3,0.0
155.0,72.0,Orthodox,"Oct 07, 1992",4.73,0.53,5.23,0.54,2.4,0.44,0.6,0.8,Mike Davis,72.0,12,3,0.0
185.0,74.0,Southpaw,"Jan 25, 1999",3.34,0.64,1.87,0.58,6.01,1.0,0.8,2.0,Donte Johnson,68.0,7,0,0.0
205.0,,Orthodox,"Sep 28, 1966",2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4,Mario Sperry,74.0,13,4,0.0
145.0,69.0,Switch,"Apr 29, 1993",7.56,0.49,8.27,0.52,0.0,0.0,0.0,0.0,Damon Wilson,69.0,9,3,0.0
210.0,,Orthodox,"Aug 26, 1967",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oleg Taktarov,72.0,17,5,2.0
170.0,75.0,Southpaw,"Jun 08, 1993",4.17,0.37,4.12,0.61,2.91,0.44,0.0,0.0,Carlo Pedersoli Jr.,71.0,11,3,0.0
257.0,,Orthodox,"Jun 30, 1972",1.31,0.31,3.2,0.38,1.09,0.33,0.4,0.0,Fabiano Scherner,75.0,11,10,
242.0,76.0,Orthodox,"May 18, 1979",2.12,0.45,2.94,0.57,2.8,0.39,0.66,1.1,Gabriel Gonzaga,74.0,17,11,0.0
185.0,,,"Nov 28, 1988",2.03,0.19,2.83,0.64,3.0,0.54,1.0,1.5,Patrick Walsh,71.0,10,3,0.0
170.0,,Orthodox,"Jan 26, 1977",3.33,0.57,2.41,0.39,2.5,0.5,0.5,1.2,Jared Rollins,69.0,8,4,0.0
135.0,69.0,Switch,"Nov 27, 1995",5.48,0.49,4.25,0.56,0.33,0.21,0.47,0.7,Charles Jourdain,69.0,17,8,1.0
185.0,73.0,Orthodox,"Oct 12, 1987",2.97,0.34,2.84,0.55,2.58,0.45,0.65,0.2,Omari Akhmedov,72.0,21,6,1.0
205.0,75.0,Orthodox,"Jun 07, 1991",3.84,0.65,6.66,0.23,2.06,0.5,0.42,0.0,Herdem Alacabek,74.0,5,1,0.0
145.0,70.0,Orthodox,"Aug 07, 1994",2.61,0.4,3.45,0.45,1.69,0.36,0.67,0.2,Muhammad Naimov,69.0,13,3,0.0
250.0,73.0,Southpaw,"Oct 09, 1986",3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,Blagoy Ivanov,71.0,19,6,
185.0,78.0,Orthodox,"Sep 26, 1981",1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0,David Branch,73.0,22,6,0.0
155.0,71.0,Southpaw,"Sep 30, 1991",3.7,0.52,3.19,0.58,5.03,0.58,0.41,0.5,Natan Levy,69.0,8,2,0.0
145.0,71.0,Orthodox,"Feb 20, 1993",4.59,0.48,5.54,0.51,2.28,0.66,1.0,0.0,Collin Anglin,69.0,8,3,0.0
170.0,74.0,Orthodox,"Aug 22, 2000",3.52,0.34,8.67,0.56,3.52,0.33,0.5,0.0,Shimon Smotritsky,74.0,8,2,0.0
168.0,,Orthodox,"Nov 01, 1986",3.16,0.16,3.16,0.83,0.0,0.0,0.0,0.0,Ho Bae Myeon,71.0,13,5,1.0
185.0,,,"Jul 27, 1986",1.94,0.5,1.84,0.54,2.77,0.4,0.7,0.0,Rafael Carvalho,75.0,14,1,0.0
240.0,,Orthodox,"Jul 19, 1974",1.5,0.75,3.25,0.43,0.0,0.0,0.0,7.5,Jeremiah Constant,73.0,11,8,
155.0,74.0,Southpaw,"Feb 28, 1990",3.06,0.39,3.13,0.58,0.0,0.0,0.3,1.0,Jason Gonzalez,74.0,11,5,0.0
125.0,66.0,Orthodox,"Apr 08, 1993",2.74,0.38,4.45,0.46,0.78,0.2,0.54,1.4,Julija Stoliarenko,67.0,11,10,2.0
125.0,65.0,Orthodox,"Oct 15, 1979",1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7,Darren Uyenoyama,66.0,10,6,0.0
155.0,,Southpaw,"Mar 17, 1986",3.53,0.46,4.07,0.36,0.0,0.0,0.33,0.0,Nick Newell,70.0,14,2,0.0
185.0,,,"May 29, 1978",1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0,Nate James,72.0,14,8,1.0
205.0,,Orthodox,"Jan 18, 1970",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabio Gurgel,72.0,3,2,0.0
185.0,73.0,Orthodox,"Jul 13, 1982",4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,Tom Watson,73.0,17,9,0.0
185.0,72.0,Orthodox,"Aug 05, 1988",3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,Ian Heinisch,71.0,14,5,0.0
145.0,70.0,Orthodox,"Apr 28, 1989",3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3,Enrique Barzola,67.0,17,5,2.0
230.0,78.0,Orthodox,"Oct 10, 1977",3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2,Brandon Vera,75.0,15,7,
185.0,,,"Nov 04, 1983",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Willie Parks,70.0,5,2,0.0
185.0,75.0,Orthodox,"Sep 19, 1986",1.03,0.28,6.72,0.38,7.76,0.33,0.0,0.0,Chase Waldon,73.0,11,2,0.0
155.0,71.0,Orthodox,"Jan 29, 1992",6.77,0.46,6.32,0.63,3.87,0.4,1.0,0.0,KyeungPyo Kim,69.0,11,4,0.0
155.0,69.0,Orthodox,"Mar 31, 1995",2.88,0.5,4.78,0.5,3.24,0.38,0.64,0.0,Yanal Ashmouz,69.0,8,2,0.0
130.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobby Escalante,,5,6,0.0
145.0,69.0,Switch,"Sep 30, 1994",2.76,0.49,2.42,0.48,3.76,0.4,0.61,1.9,Keisuke Sasu,65.0,11,3,1.0
115.0,,,--,2.06,0.7,0.29,0.83,4.41,1.0,0.0,4.4,Kaline Medeiros,63.0,8,5,0.0
205.0,,Orthodox,"Apr 05, 1978",0.0,0.0,1.85,0.5,0.0,0.0,0.0,0.0,Dave Dalgliesh,74.0,30,19,2.0
170.0,67.0,Orthodox,"Jul 25, 1981",2.38,0.47,2.51,0.57,3.94,0.36,0.47,0.6,Michel Prazeres,66.0,26,4,0.0
155.0,,,"Sep 22, 1984",0.93,0.37,1.6,0.22,2.0,1.0,0.33,0.0,Maka Watson,,4,2,0.0
125.0,69.0,Orthodox,"Oct 29, 1989",2.93,0.5,4.66,0.44,1.13,0.22,0.4,2.3,Felipe Bunes,67.0,14,8,0.0
155.0,,Orthodox,"May 18, 1975",0.84,1.0,1.68,0.68,0.0,0.0,0.5,0.0,Paul Rodriguez,67.0,10,9,2.0
125.0,64.0,Orthodox,"Jul 19, 1986",3.31,0.52,2.33,0.65,3.49,0.25,0.71,1.4,Hector Sandoval,62.0,14,4,0.0
225.0,,Orthodox,"Jul 16, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melton Bowen,72.0,0,1,0.0
145.0,72.0,Orthodox,"Mar 03, 1999",3.46,0.33,4.1,0.54,2.75,0.44,0.66,0.4,Francis Marshall,69.0,8,3,0.0
199.0,,Orthodox,"May 23, 1966",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Igor Zinoviev,73.0,4,1,2.0
185.0,75.0,Southpaw,"May 20, 1988",3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7,Scott Askham,75.0,14,4,0.0
125.0,68.0,Orthodox,"Dec 28, 1988",4.58,0.34,4.48,0.62,0.31,0.15,0.5,0.3,Katlyn Cerminara,69.0,18,6,0.0
170.0,73.0,Orthodox,"Feb 09, 1984",2.75,0.48,3.11,0.49,0.41,1.0,0.66,0.8,James Head,73.0,9,4,0.0
260.0,76.0,Orthodox,"Apr 14, 1980",3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,Anthony Hamilton,77.0,15,9,0.0
135.0,67.0,Switch,"Jul 24, 1998",2.85,0.5,2.46,0.51,0.0,0.0,0.83,0.0,Cody Chovancek,68.0,9,0,0.0
135.0,72.0,Orthodox,"Feb 13, 1993",2.36,0.33,2.99,0.54,0.25,0.2,0.56,1.0,Pingyuan Liu,66.0,13,7,0.0
155.0,70.0,Southpaw,"Dec 24, 1985",3.54,0.47,3.39,0.57,0.46,0.28,0.57,0.5,Jesse Ronson,70.0,21,12,
125.0,66.0,Southpaw,"May 02, 1992",3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5,Justin Scoggins,67.0,11,5,0.0
170.0,71.0,,"Jun 28, 1988",7.2,0.6,2.76,0.52,0.0,0.0,1.0,3.6,Brennan Ward,70.0,14,5,0.0
155.0,,Orthodox,"Mar 30, 1988",1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7,Dan Lauzon,70.0,17,6,0.0
185.0,,Orthodox,"Aug 24, 1972",0.99,0.36,2.33,0.51,1.6,0.29,0.33,1.3,Dong Sik Yoon,72.0,9,9,0.0
205.0,,,"Jan 13, 1979",0.0,0.0,3.41,0.37,0.0,0.0,0.0,0.0,Justin Hawes,71.0,6,9,0.0
155.0,70.0,Orthodox,"Jul 17, 1991",7.94,0.51,7.66,0.53,0.7,0.33,0.8,0.0,Victor Martinez,68.0,13,6,0.0
135.0,64.0,Orthodox,"Nov 30, 1995",0.0,0.0,0.0,1.0,15.52,1.0,0.0,0.0,Eperaim Ginting,64.0,6,1,0.0
125.0,67.0,Southpaw,"Sep 29, 1992",3.96,0.47,4.32,0.61,0.75,0.26,0.67,0.0,JJ Aldrich,65.0,14,7,0.0
155.0,67.0,Orthodox,"Oct 15, 1994",7.33,0.33,8.67,0.64,0.0,0.0,0.0,0.0,Thomas Paull,67.0,11,4,0.0
235.0,,Orthodox,"Oct 28, 1979",0.51,0.5,4.62,0.57,0.0,0.0,0.2,5.1,Mike Ciesnolevicz,72.0,19,4,
170.0,73.0,Orthodox,"Oct 25, 1984",3.46,0.46,2.66,0.56,0.0,0.0,0.66,0.0,Augusto Montano,73.0,15,3,0.0
185.0,,,"Aug 07, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chad Sutton,73.0,2,2,0.0
260.0,,Orthodox,"Dec 02, 1977",1.82,0.56,6.43,0.22,6.29,0.5,0.0,0.0,Mike Wessel,72.0,15,8,0.0
185.0,,Orthodox,"May 25, 1986",2.08,0.7,5.94,0.16,4.46,0.25,0.0,0.0,Jimmy Quinlan,72.0,3,1,1.0
170.0,,Orthodox,"Dec 02, 1977",1.8,0.35,2.83,0.5,2.5,0.62,0.83,0.0,Romie Aram,70.0,7,1,0.0
135.0,70.0,Orthodox,"Sep 29, 1995",4.73,0.53,3.28,0.5,1.29,0.38,0.61,0.5,Joselyne Edwards,68.0,16,6,0.0
135.0,68.0,Orthodox,"Jun 29, 1989",4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,Jimmie Rivera,64.0,23,5,0.0
135.0,,,--,0.0,0.0,0.54,0.83,8.04,1.0,0.0,0.0,Scott Ettling,,4,2,0.0
215.0,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sione Latu,72.0,1,0,0.0
185.0,,Southpaw,"Dec 19, 1990",4.85,0.39,4.12,0.47,0.0,0.0,0.64,0.0,Steve Montgomery,76.0,9,5,0.0
155.0,,Orthodox,"Jul 23, 1978",3.67,0.56,0.4,0.14,2.0,0.4,1.0,0.0,Akira Kikuchi,68.0,16,4,0.0
,,,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fedor Nikolov,,0,0,0.0
135.0,70.0,Switch,"Sep 09, 1998",6.05,0.54,3.26,0.46,0.24,0.25,0.76,0.2,Payton Talbott,70.0,10,1,0.0
170.0,,Orthodox,"Apr 19, 1971",2.36,0.45,4.69,0.4,1.48,0.17,0.42,1.5,Thomas Denny,70.0,27,21,1.0
135.0,73.0,Orthodox,"Jun 24, 1986",4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,Jessamyn Duke,71.0,3,5,
155.0,,Orthodox,"Jul 30, 1984",1.39,0.24,2.69,0.62,0.0,0.0,0.37,0.0,Steve Lopez,71.0,13,6,1.0
155.0,72.0,Southpaw,"Feb 22, 1995",3.76,0.53,3.48,0.53,1.37,0.51,0.76,0.0,Ludovit Klein,67.0,24,5,1.0
145.0,,Orthodox,--,2.4,0.67,0.53,0.5,0.0,0.0,0.72,3.0,Scott Shaffer,67.0,0,1,0.0
185.0,72.0,Orthodox,"Jul 19, 1986",3.41,0.4,4.27,0.38,0.0,0.0,0.81,0.0,Elvis Mutapcic,72.0,15,6,1.0
199.0,,Orthodox,"Feb 26, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John Lober,71.0,5,9,4.0
170.0,71.0,Orthodox,"Mar 28, 1985",2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,Jake Ellenberger,69.0,31,15,0.0
125.0,70.0,Switch,"Jan 23, 1991",4.58,0.53,3.82,0.53,2.88,0.38,0.63,0.0,Victor Altamirano,68.0,12,5,0.0
155.0,,Orthodox,"May 17, 1977",0.17,1.0,0.34,0.0,0.0,0.0,0.66,0.0,David Gardner,71.0,18,21,0.0
155.0,,Orthodox,"Aug 09, 1986",0.86,0.5,1.82,0.5,0.0,0.0,0.62,0.0,CJ Keith,72.0,8,4,0.0
170.0,,,--,3.94,0.4,4.38,0.44,6.57,1.0,1.0,6.6,Ilya Kotau,,1,2,0.0
170.0,71.0,Orthodox,"Jul 23, 1986",4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,Chad Laprise,70.0,13,4,0.0
170.0,72.0,Orthodox,"Dec 22, 1986",2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,Zak Ottow,71.0,17,7,0.0
205.0,,Orthodox,"Oct 08, 1978",1.83,0.47,6.47,0.34,1.0,0.28,0.3,0.0,Roger Hollett,71.0,13,5,0.0
242.0,,Orthodox,"Jul 14, 1978",2.3,0.32,3.38,0.55,2.3,0.1,0.0,0.0,Rolles Gracie,76.0,8,4,0.0
155.0,69.0,Southpaw,"May 19, 1983",1.41,0.41,2.44,0.65,2.8,0.46,0.77,1.1,John Maguire,69.0,24,9,0.0
155.0,,,"Jul 20, 1993",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ho Taek Oh,,7,2,1.0
265.0,,Switch,"Apr 26, 1965",1.35,0.3,3.55,0.38,1.07,0.33,0.66,0.0,David Abbott,72.0,10,15,0.0
185.0,75.0,Southpaw,"May 06, 1986",3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,Sam Alvey,74.0,33,18,
155.0,,Southpaw,"Jan 09, 1984",2.93,0.52,1.4,0.26,0.0,0.0,0.5,0.0,Yoislandy Izquierdo,71.0,10,4,0.0
155.0,71.0,Switch,"Aug 08, 1988",2.96,0.42,3.47,0.49,2.3,0.32,0.37,1.2,Damon Jackson,71.0,23,8,
135.0,69.0,Orthodox,"May 30, 1988",4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,Amanda Nunes,68.0,23,5,0.0
170.0,,Orthodox,"May 24, 1985",2.73,0.29,4.37,0.55,0.0,0.0,0.37,0.5,Hernani Perpetuo,72.0,18,5,
